Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
55245e9f4a67d6f19ea39c1ce10e355de8c126390142b8faf704c9b44d1b52ed,c01cdace5790fa0429e7234dd2690f8fdcb098097ea157bee2f1da31794c0b09,RETURNED,Not Applicable,2024-02-28T16:22:17.866000Z,,,2024-05-06T13:45:01.499512Z,,,690,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
cfb5676fce5f45e2bc5d86c5b83606a4832f7c3f88f450d3cba4e930993cb93b,0640bbb395cefde281b123b2ca2cd580bc1c92269e553cdce5e5fe71eaddd8b1,RETURNED,Not Applicable,2024-02-28T16:21:58.077000Z,,,2024-05-06T13:45:01.491657Z,,,1260,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
7266cfd4ced09997cf9c0a6181742ad39064fdf2b409fb848944891332609190,10ecfe3ed4643271a0afd862e64fd8aab73361d98f4798eddbecececf4ba0aa4,APPROVED,Not Applicable,2024-02-28T16:28:27.703000Z,2024-02-28T17:00:36.927000Z,2024-02-28T17:00:37.471000Z,2024-02-28T17:00:37.402543Z,1930.0,CJNL5D58,2188,"English, German",40,Male,White,Germany,Germany,Germany,German,No,Full-Time
ea3588fc6c77d24c185c45e0d133719ac3097ed8db4334457fd863bc945b8140,69a4ee929b3562a73717f75995e999b6140e102e0c3bea948cd9c2a9b7b55c3c,APPROVED,Not Applicable,2024-02-28T16:22:45.067000Z,2024-02-28T17:06:24.131000Z,2024-02-28T17:06:26.848000Z,2024-02-28T17:06:24.595562Z,2620.0,CJNL5D58,42,"German, English, French",26,Female,White,Germany,Germany,Germany,German,Yes,Part-Time
5c8850e9fca660e9463f941e843e042d4ed69828e5f2f5f27eb7316493f94fb0,6b76b602513639a3b6c480b8be80fb2938d55d889693c404aac3ed4c81e0e17a,APPROVED,Not Applicable,2024-02-28T16:31:57.653000Z,2024-02-28T17:03:11.483000Z,2024-02-28T17:03:11.987000Z,2024-02-28T17:03:11.932482Z,1874.0,CJNL5D58,117,"English, German",31,Male,White,Germany,Germany,Germany,German,No,Full-Time
0dcaae7097e0147582f18fba581d406b720ee793c6d1b4d073bcd582a0580cde,8619b0da9cf02c24c50acccb0feb05b676ab24f6c5009b9ec655faf6b2af502c,APPROVED,Not Applicable,2024-02-28T16:23:24.696000Z,2024-02-28T17:07:10.470000Z,2024-02-28T17:07:11.068000Z,2024-02-28T17:07:10.989590Z,2626.0,CJNL5D58,114,"German, English",18,Male,White,Germany,Germany,Germany,German,Yes,Part-Time
2b3d542b98cb872ecff30e37e99b4790aa1041347ca8642c405e6226da466eaa,4dafa1ad9e170461ddc1ad2629449230e57f10372db2dfbd5bb8128001682412,APPROVED,Not Applicable,2024-02-28T16:24:17.179000Z,2024-02-28T16:55:12.585000Z,2024-02-28T16:55:13.171000Z,2024-02-28T16:55:13.057754Z,1856.0,CJNL5D58,101,"English, German",26,Female,White,Germany,Germany,Germany,German,No,Part-Time
df025599c675fbc72736be81002dc5ae80b3279298c326d12979a4eb2c9cf0d4,d1ce070c41d224a6457d0f2c3e6c9343280c6397130176dc9bc0376e19ea1424,APPROVED,Not Applicable,2024-02-28T16:28:01.761000Z,2024-02-28T17:13:12.124000Z,2024-02-28T17:13:12.709000Z,2024-02-28T17:13:12.630504Z,2711.0,CJNL5D58,28,"Chinese, English, German",27,Male,Asian,Germany,Germany,Germany,German,Yes,Unemployed (and job seeking)
6610ff0abc74b71c92c674c0b995c66bcda079073dd05a77abb3b4e31953e228,f80ba6cb8e63c40ef00a17b5d92af22d9e586bbae394978e40b84c9c9ec06c5b,APPROVED,Not Applicable,2024-02-28T16:24:45.825000Z,2024-02-28T16:51:34.062000Z,2024-02-28T16:51:34.841000Z,2024-02-28T16:51:34.833973Z,1609.0,CJNL5D58,136,"German, English",19,Male,White,Germany,Germany,Germany,German,Yes,Other
2568d9bc6e37ffbc35e2941b4423ba808c535109b97a317702ea7d29ea7432bd,d27cb852052569da196c648f5f3967a31662b69e10f7a3c7b60cb263cf48fab8,APPROVED,Not Applicable,2024-02-28T16:25:19.862000Z,2024-02-28T16:44:35.269000Z,2024-02-28T16:44:35.891000Z,2024-02-28T16:44:35.822009Z,1156.0,CJNL5D58,239,"German, English",22,Female,White,Germany,Germany,Germany,German,Yes,DATA_EXPIRED
1f5f4aa91a964ef131c7078541bc8f633dd0f5bd40796a85e3bea04689a3bb65,0a3df34a310355f1880018f70e0b6050c98a417a3da22390b617ac2428035c4a,RETURNED,Not Applicable,2024-02-28T16:25:50.335000Z,,,2024-05-06T13:45:01.533754Z,,,1006,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
bc5f1677cd4d1939639b2a24ad07afa39ed145e4295444ce7cf29eee92228ab4,55d93138d7d4db53ff644c05cb9eed304972036ff5c8d73c1d8ef09343322d9a,APPROVED,Not Applicable,2024-02-28T16:26:19.745000Z,2024-02-28T16:59:57.531000Z,2024-02-28T16:59:58.026000Z,2024-02-28T16:59:57.951182Z,2018.0,CJNL5D58,1999,"German, English",35,Male,White,United States,Germany,Germany,German,No,Full-Time
be33c8ce6b7750f006bae4c682eb8938f8ae0929df132d4ab04e46677e490252,4f695ce92934ff1d3756468332e26bd1b8e01293689447d41284417064cad2dd,APPROVED,Not Applicable,2024-02-28T16:26:38.105000Z,2024-02-28T17:07:39.752000Z,2024-02-28T17:07:40.958000Z,2024-02-28T17:07:40.794711Z,2462.0,CJNL5D58,26,"English, German",22,Female,White,Germany,Germany,Germany,German,Yes,Other
3b60b8e98ac914838a1da1bc91da0471914c94d88ec3f06d62ef52cb7710ce95,7eec8f46a9c4df55e3ad1c182bb52a38af3ac3a778dc03ba59f94d2b0eab5080,APPROVED,Not Applicable,2024-02-28T16:26:37.396000Z,2024-02-28T16:54:23.008000Z,2024-02-28T16:54:23.648000Z,2024-02-28T16:54:23.548956Z,1666.0,CJNL5D58,203,"German, English, Turkish",26,Male,Mixed,Germany,Germany,Turkey,Turkish,No,Full-Time
e93f4573a2bab7454b88255fa50402688407bece189045fd504d04e7f5de7771,74470012fba63837e31cb1ced8839bb77a5267b7d6c516fbe16ead85af81217b,RETURNED,Not Applicable,2024-02-28T16:29:14.204000Z,,,2024-05-06T13:45:01.572350Z,,,1921,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
3462df47e3ce9f0ae6ffba1961c4c73f7f4a444617bcf679e1858e93d4da3571,5c6a27768bea38d842bf7750c31bc3b4c5c1217093d0ba05a40ef7172fbbf74e,APPROVED,Not Applicable,2024-02-28T16:29:21.478000Z,2024-02-28T17:03:16.995000Z,2024-02-28T17:03:17.558000Z,2024-02-28T17:03:17.478367Z,2036.0,CJNL5D58,795,"Vietnamese, German, English",27,Male,Asian,United States,Germany,United States,German,Yes,Full-Time
231ed14bff0f2dec541a3980d32aa67ac5284e931ed925dabf62f70bd23a5d50,1d4c9551f260369ff68801f466d76e64228bf309f36b12f9c991397f47ebd430,APPROVED,Not Applicable,2024-02-28T16:29:51.677000Z,2024-02-28T17:07:23.329000Z,2024-02-28T17:07:23.895000Z,2024-02-28T17:07:23.825977Z,2252.0,CJNL5D58,1625,"German, English, Russian",35,Male,White,Russian Federation,Germany,Germany,German,No,Full-Time
ee9803b4960441421f283038bfe467b6dc5793db4ddbee1e40946b1c74270629,e8e2bbd590d2c8933701763ba2bff32b6e82779cdc96361f25182a7eb05f4f34,APPROVED,Not Applicable,2024-02-28T16:30:33.396000Z,2024-02-28T16:47:54.233000Z,2024-03-20T00:06:24.180000Z,2024-02-28T16:47:54.800369Z,1041.0,CJNL5D58,371,"German, English",24,Female,White,Germany,Germany,Germany,German,No,Due to start a new job within the next month
a3c858586fe1240f8f783484eb4625d7f867d5ac2628147b79b4dd739dbd22c1,e94c88e29ed67ed8e9b26c120df778586f33a5f65befb4a19d26a4fb920a19fb,RETURNED,Not Applicable,2024-02-28T16:31:02.086000Z,,,2024-05-06T13:45:01.603253Z,,,591,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
668b1ff9676e34a9d963708ec53cf90441b0263201ff2cfc431b9d422b51fa0e,05a15d773a9d3c5bc3bf97d89af0b152597c85432f4b3c30293deef1c60d1a16,APPROVED,Not Applicable,2024-02-28T16:35:30.856000Z,2024-02-28T17:09:23.637000Z,2024-02-28T17:09:26.682000Z,2024-02-28T17:09:27.578093Z,2033.0,CJNL5D58,1280,"German, English",27,Male,White,Germany,Germany,Germany,German,No,DATA_EXPIRED
2e8c2400b277e66d56e6e5a171e48258bcb762c2fba0e410e4baa3d6d061b05f,8f742f4e54877b43c2fd751578fc3ba4c4f883a22e58a851f03442d3fe833009,APPROVED,Not Applicable,2024-02-28T16:32:26.158000Z,2024-02-28T17:42:03.677000Z,2024-02-28T17:42:06.388000Z,2024-02-28T17:42:04.203168Z,4178.0,CJNL5D58,485,"English, Dutch, German, Spanish, Swedish, Turkish, Danish",20,Female,Mixed,Turkey,Germany,Turkey,Turkish,Yes,Part-Time
142745c41eb15bf42b7fa384ab48439a10d8efe4d8ca82e27cb93e0179579c17,2260aed05bb80a0352bb24ae8abb58e330497ed8e9e26d5905cef30dc6a83e83,APPROVED,Not Applicable,2024-02-28T16:39:30.404000Z,2024-02-28T17:12:44.658000Z,2024-02-28T17:12:45.193000Z,2024-02-28T17:12:45.130872Z,1995.0,CJNL5D58,180,"English, German",23,Female,White,Germany,Germany,Germany,German,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
e822842a51290ecf60c4aa5a5d0f1b3e777975e1267f8798368c2feec13fc190,11535e725e1245270ea420f082149cdba3356e8a23a768b60efb8bcd4009df0d,APPROVED,Not Applicable,2024-02-28T16:33:39.411000Z,2024-02-28T17:03:54.395000Z,2024-02-28T17:03:54.983000Z,2024-02-28T17:03:54.914473Z,1815.0,CJNL5D58,293,"English, German, Chinese, French, Other, Russian",26,Female,Asian,Kazakhstan,Germany,Kazakhstan,Russian,Yes,Part-Time
2fb16b664caa622a02a0222b7e19621edd9d3923fcd65506d9823fcb6ecce14a,6e33ba3bf1d24b0b68ff66c0ef711e4b581c7d091a4c3009fdf842ae4dbe99b4,APPROVED,Not Applicable,2024-02-28T16:34:09.043000Z,2024-02-28T17:57:46.796000Z,2024-02-28T17:57:47.776000Z,2024-02-28T17:57:47.697867Z,5018.0,CJNL5D58,11,"Arabic, English, French, German",36,Male,Mixed,Morocco,Germany,Morocco,English,No,Full-Time
5083eb379616dd0d372266299040ed564da29bcfc1051393f11efddd56bd7b65,9d8a6a35ebee8de82b74759ce4176781195080471b5dd03333c7a726d3aa9e11,APPROVED,Not Applicable,2024-02-28T16:35:00.442000Z,2024-02-28T17:16:33.969000Z,2024-02-28T17:16:34.587000Z,2024-02-28T17:16:34.474607Z,2494.0,CJNL5D58,347,"German, English",28,Male,White,Germany,Germany,Germany,German,No,Part-Time
3c4cb6d140230a5d654f488776d57677d41828a1e7ea3ddae09827ec45a8244a,9050b7af3c9054fd1a1a5000fde3f738044fea90f657fac01beba0cb0b0e3244,APPROVED,Not Applicable,2024-02-28T16:35:14.114000Z,2024-02-28T17:06:05.876000Z,2024-02-28T17:06:06.467000Z,2024-02-28T17:06:06.385427Z,1852.0,CJNL5D58,54,"English, German, Russian",21,Male,White,Belarus,Germany,Germany,Russian,Yes,Part-Time
56c4446aac5668d7b5c4bd78ffd73f7756d48a56da49fb60a00e71533614f124,edf7c8bb6289d9c76cec3ba92abc5b3856acfc309e429e0e4ab8ccb1de23ccc4,APPROVED,Not Applicable,2024-02-28T16:35:14.572000Z,2024-02-28T17:19:11.758000Z,2024-02-28T17:19:12.344000Z,2024-02-28T17:19:12.274398Z,2638.0,CJNL5D58,138,"Polish, English, German, Spanish",32,Female,White,Poland,Germany,Poland,Polish,No,DATA_EXPIRED
c377ca24b927f97104bb2a06c5d6c0d0168efaae9bea456a0c3745e83f187020,64377e06aa77defbbaa76333634169f336b2eecd72657aec626d8ab35df1c410,RETURNED,Not Applicable,2024-02-28T16:35:18.809000Z,,,2024-05-06T13:45:01.669417Z,,,1250,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
d99ee6d3cf3cedc2c81e119ccf9a205df871ef61bc0d49f0e8fb4dab23b24e3a,d423f248a7c64967560eed3a099307c4f6f6c9463f1e87ec28d5c85526dd6873,APPROVED,Not Applicable,2024-02-28T16:36:37.551000Z,2024-02-28T16:51:59.084000Z,2024-03-20T00:06:24.558000Z,2024-02-28T16:51:59.648315Z,922.0,19940,88,"German, Turkish",26,Female,White,Germany,Germany,Turkey,German,No,Unemployed (and job seeking)
5126e0c3d686fbe0a010f1ed6b82a12da66c4a1ee60705df0d686bbbc17449d9,37d1382b9e68030b0b90903082411350e7d077c490a118494dc0e61e34ce5a22,APPROVED,Not Applicable,2024-02-28T16:36:37.520000Z,2024-02-28T17:44:21.328000Z,2024-02-28T17:44:21.993000Z,2024-02-28T17:44:21.892458Z,4064.0,CJNL5D58,43,"English, German",25,Female,Black,Nigeria,Germany,Nigeria,English,Yes,Due to start a new job within the next month
e341afefd13067345ecfa162893388a0bf268999e1a535707ca61f186af0fb3b,7dd942c65e49c45b4d713835bc6a59acc8bb83d2bea7ba2893106ee8bf4d3f75,APPROVED,Not Applicable,2024-02-28T16:36:37.190000Z,2024-02-28T17:11:07.395000Z,2024-02-28T17:11:08.275000Z,2024-02-28T17:11:08.164988Z,2071.0,CJNL5D58,841,"English, German",45,Female,White,Germany,Germany,Germany,German,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
dae5ef24f8058ef7902845beb47d3af9d1d0d111bbd5bdf7141615de5098fc2d,3b8acdafe0722fe66954bb93ac272e345af6d04bb6c47577b5a4aaf3a5fa654f,APPROVED,Not Applicable,2024-02-28T16:36:39.961000Z,2024-02-28T17:24:28.429000Z,2024-02-28T17:24:29.788000Z,2024-02-28T17:24:29.728916Z,2869.0,CJNL5D58,113,"English, German, Turkish",31,Male,Asian,Turkey,Germany,Turkey,Turkish,No,Unemployed (and job seeking)
acb397e290fcb45056d9cf735430d12e8d6f46fd4781c5397f086d2fc864d6ef,f13f6d183887414721211f8113d3ef142de2569d16399204ac7ba2224f229fe1,APPROVED,Not Applicable,2024-02-28T16:37:00.684000Z,2024-02-28T17:56:05.606000Z,2024-02-28T17:56:06.338000Z,2024-02-28T17:56:06.215502Z,4745.0,CJNL5D58,7,"English, French, German, Romanian, Spanish, Italian",39,Female,White,Romania,Germany,Germany,Romanian,No,Full-Time
1da74e485509a4189beaffd9285542195438f4d6b781da3ec13297bf34569151,2c4c739518f05ea8b3091b6beb87b458cd595d2d66c5f249ae22b028baa70319,APPROVED,Not Applicable,2024-02-28T16:37:41.030000Z,2024-02-28T17:21:05.322000Z,2024-02-28T17:21:05.952000Z,2024-02-28T17:21:05.859471Z,2605.0,CJNL5D58,16,"German, Turkish, English",18,Male,White,Germany,Germany,Germany,German,Yes,Part-Time
00c3a8945336a43d22a0dd3b2e0d4d0bff2f6f3b341ddfbeb1e88cda8b53c5f1,13438ab6fc5706e5da2f7c23d608476c7183b26611d16e36f2a0818a089f71ec,APPROVED,Not Applicable,2024-02-28T16:36:37.575000Z,2024-02-28T16:53:58.332000Z,2024-03-20T00:06:24.989000Z,2024-02-28T16:53:58.851894Z,1041.0,CJNL5D58,940,"English, German",35,Male,White,Germany,Germany,Germany,German,No,Full-Time
0e3e0b8b49ae1bf8277d6581c0d04c5402da2ae7d9213ae4c593dc13fec1b1c3,e99e25d5c9656b96ea14078e480e891f4410cf459271cf38ea8a9d42375b2368,APPROVED,Not Applicable,2024-02-28T16:36:43.792000Z,2024-02-28T17:08:50.761000Z,2024-02-28T17:09:13.201000Z,2024-02-28T17:09:19.027792Z,1927.0,CJNL5D58,101,"English, German",44,Male,White,Germany,Germany,Germany,English,No,Part-Time
ef0c94cab2d99cd6361a9a766a21774ea2fee8529f6fe4ad8f0ba7ffd7dcc07d,50f4fec26890776d815e46fcbc1e2fac4233be43813a85713a805a2da2c5d9a3,APPROVED,Not Applicable,2024-02-28T16:36:52.822000Z,2024-02-28T17:10:18.213000Z,2024-02-28T17:10:18.758000Z,2024-02-28T17:10:18.645428Z,2006.0,CJNL5D58,120,"English, Croatian, German, Serbian",45,Female,White,Bosnia and Herzegovina,Germany,Germany,Other,No,Full-Time
ef73edeb3c41ddb29476e857b6a5885f15e63862215e694d6715bf3e851407e2,7d2d5341ecc2a303b3a6fa14b1219fdabbc5d12288cca59ec03ab00f6d23c1ca,APPROVED,Not Applicable,2024-02-28T16:36:46.217000Z,2024-02-28T17:03:03.662000Z,2024-02-28T17:03:04.421000Z,2024-02-28T17:03:04.357080Z,1578.0,CJNL5D58,22,"German, English",19,Male,White,Germany,Germany,Germany,German,No,Part-Time
e90bf77847476c261ecb9848d9ab62109f59f6766c7defa9ae5fa421c73f0497,df930288329bb35c59099fa117ec11e5b37fe564619dc77d4750f4becfa25f97,RETURNED,Not Applicable,2024-02-28T16:38:06.977000Z,,,2024-05-06T13:45:01.642420Z,,,1652,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
1699182f3e1f3d738110243e12f9f0b0b9de17365db255780b3bf7f477d3cc1e,c96adb6b377138ef3151e48c98a673505f712c4ed8eac04b0b8c6f7a7a6755e4,APPROVED,Not Applicable,2024-02-28T16:39:21.822000Z,2024-02-28T16:53:42.641000Z,2024-03-20T00:06:25.374000Z,2024-02-28T16:53:43.170656Z,861.0,CJNL5D58,221,"German, English",26,Male,White,Germany,Germany,Germany,German,No,Full-Time
3e6088aa8fd34a005442f1685b352458c5493ab10c9f9e2454d4faccae2a5297,8ae325caf62dc66c9aa3c1df40a7fc817a2fc3ef852963467cd8b16b83becf15,APPROVED,Not Applicable,2024-02-28T16:40:24.031000Z,2024-02-28T17:55:46.182000Z,2024-02-28T17:55:46.883000Z,2024-02-28T17:55:46.795309Z,4523.0,CJNL5D58,133,"English, German, French",22,Female,White,Germany,Germany,Germany,German,No,Full-Time
03a91f9a042ed6ab1464a294eb0c5ca02201dde0888fd69c5c9887c78e74abed,38d1a3a108aefd5ec042417176ba4856541d9a7ba5f6e839f3e1c8593048a69f,APPROVED,Not Applicable,2024-02-28T16:43:22.824000Z,2024-02-28T17:09:53.795000Z,2024-02-28T17:09:54.506000Z,2024-02-28T17:09:54.408553Z,1591.0,CJNL5D58,14,German,21,Female,White,Germany,Germany,Germany,German,No,Unemployed (and job seeking)
0a3d7ed4febcbc0f74cfa16c47ebca471d0be6848b1b998b011546667a39aabe,2dc9ffb6279ec61381eb4038cf6ed91802ecd5ee5bd745a13f4ca7d60c2b6372,APPROVED,Not Applicable,2024-02-28T16:50:01.917000Z,2024-02-28T17:48:33.592000Z,2024-02-28T17:48:34.230000Z,2024-02-28T17:48:34.132222Z,3512.0,CJNL5D58,126,"English, German, Turkish",19,Female,Asian,Germany,Germany,Germany,Turkish,Yes,Part-Time
7953f1b11ce580450347c664f262c18cfcab8c2828bc52697f2fc7849463f8a6,0e13801f3d4ac4e797e26ec33a8103bc87ea30d5b12b93e05b787e4d514b039b,APPROVED,Not Applicable,2024-02-28T16:41:28.004000Z,2024-02-28T16:53:37.693000Z,2024-03-20T00:06:25.825000Z,2024-02-28T16:53:38.305422Z,730.0,CJNL5D58,149,"German, English",23,Male,White,Germany,Germany,Germany,German,Yes,Part-Time
d351633a34c59ab0ecf248aafc48c58bcd13643fe860905e4995100a516bd5f3,566bacf3df43dec9aa3058be208ac6efb7a63e843a9c4933a23c9912827e5cb5,RETURNED,Not Applicable,2024-02-28T16:42:48.844000Z,,,2024-05-06T13:45:01.672430Z,,,330,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
958416830d38ceced1325970bf8efe052b15ff0c2cf26db70bf4c73541d22ad8,b65d711b987813e62ec0be653288efbae36a358ae99c85a1b517912650a6bb9e,APPROVED,Not Applicable,2024-02-28T16:43:10.618000Z,2024-02-28T17:12:55.612000Z,2024-02-28T17:12:56.256000Z,2024-02-28T17:12:56.155883Z,1785.0,CJNL5D58,108,"English, German",35,Prefer not to say,White,Germany,Germany,Germany,German,Yes,Full-Time
0e578d41d6dec9c8c6c8344d3c603ccf53a04002888ee80330c6c002b92a5af1,61e5b8eb46307f212623830daeef2b69feee69a201ebefb3c6108764b44ecbf2,APPROVED,Not Applicable,2024-02-28T16:43:44.696000Z,2024-02-28T17:53:56.759000Z,2024-03-20T00:06:26.195000Z,2024-02-28T17:53:57.337280Z,4213.0,NOCODE,7,"Arabic, English, French, German",22,Female,White,Morocco,Germany,Morocco,Arabic,Yes,Unemployed (and job seeking)
bdf38f87a9e16a1b58e80316d7a6bcc22cb2364de292d9c8053425bb892f3fc2,08dfeba8af423f7d590760dce8e3e1eaa135dc35fdb55ec3083a10d9ecf759ba,APPROVED,Not Applicable,2024-02-28T16:44:13.241000Z,2024-02-28T17:18:05.731000Z,2024-02-28T17:18:06.569000Z,2024-02-28T17:18:06.505794Z,2033.0,CJNL5D58,513,"Bengali, English, German",36,Female,Asian,Bangladesh,Germany,Bangladesh,English,No,Full-Time
e3969668b4042e49d35876a8b9d43867add0cee1fdb5a8937596abe1833f45e0,6ae809ed5e18e3563e5f9860b3ba0513243d010e3db924f6b44bcbe896f8bf44,APPROVED,Not Applicable,2024-02-28T16:45:48.832000Z,2024-02-28T17:04:30.326000Z,2024-02-28T17:04:31.156000Z,2024-02-28T17:04:31.092456Z,1122.0,CJNL5D58,244,"German, English",24,Female,Mixed,Germany,Germany,Germany,German,Yes,Other
8804685d08e5a1a30b1116bd7aff816790efcb22ea0a97d7a9a602a5f7fa7c15,ae90b96f7c66451f402026a16e36b6aca99133ae61aa3682a3f4f124792990af,RETURNED,Not Applicable,2024-02-28T16:45:56.357000Z,,,2024-05-06T13:45:01.758691Z,,,187,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
e27751b77315d1c53b5b88bc94e00524d5fccf72ec319820c7540b1b90783d59,3a565350fc3358d774ccb88817d50c80cfa491f25a7284c2c36d580d1352f1ac,APPROVED,Not Applicable,2024-02-28T16:46:20.325000Z,2024-02-28T17:07:46.774000Z,2024-02-28T17:07:47.350000Z,2024-02-28T17:07:47.275891Z,1287.0,CJNL5D58,64,"English, German",24,Male,White,Germany,Germany,Germany,German,Yes,Unemployed (and job seeking)
fbc7a3fcb52dec77b32a33a5d7533d6be2a7671c406ad389849b687c85956e5e,4b5d05f440ee094e4de5486d142561d193a35fc1da63f9df8ead4265f36cd8c2,APPROVED,Not Applicable,2024-02-28T16:46:21.392000Z,2024-02-28T17:15:11.205000Z,2024-02-28T17:15:11.892000Z,2024-02-28T17:15:11.776171Z,1730.0,CJNL5D58,1851,"German, English",49,Male,White,Germany,Germany,Germany,German,No,Full-Time
10b5814684e352292cc215e347b13880e19bcd2b9ce1cc12a4b0139e27471446,3422fdfe674806098d782d563c9ea76a5b2dc1b0e2ffd07319417d74e2e95fdb,APPROVED,Not Applicable,2024-02-28T16:51:32.472000Z,2024-02-28T18:23:25.314000Z,2024-02-28T18:23:25.893000Z,2024-02-28T18:23:25.906686Z,5513.0,CJNL5D58,210,"English, German, Polish",22,Male,White,Poland,Germany,Germany,Polish,No,Part-Time
445426a34dad33878e0132a66c8113fd933e57142ebfc9bc9b587661571fcc78,cc6c1281afaaaa23c152de5b56fc280e99a4e9b5e9975bea4da5d3c2d4167c02,APPROVED,Not Applicable,2024-02-28T16:52:57.934000Z,2024-02-28T17:13:10.841000Z,2024-02-28T17:13:11.574000Z,2024-02-28T17:13:11.433865Z,1213.0,CJNL5D58,227,"Greek, German, English",29,Female,White,Greece,Germany,Greece,Greek,No,Full-Time
393447116cdc2b2a8c85284884e21c7bc2fa57b66c7df524aa6a76468ada8c24,0aeb8f6481f3700a8318dd9a697e57694b8ccca8e90920d1d92d42fffc8e99ea,APPROVED,Not Applicable,2024-02-28T16:56:13.003000Z,2024-02-28T17:54:10.714000Z,2024-02-28T17:54:11.362000Z,2024-02-28T17:54:11.271844Z,3478.0,CJNL5D58,355,"German, Serbian, English",23,Male,Other,Germany,Germany,Germany,Serbian,Yes,Part-Time
998796b1e74162552434ed082ebf2b9cc1c798e902dc6fa1e0fefee7bff07199,84afd56b0e2ac74ef6ba408899cc0049d24e16f321234f5b3c2455f902180979,APPROVED,Not Applicable,2024-02-28T16:53:54.611000Z,2024-02-28T17:29:39.447000Z,2024-02-28T17:29:40.090000Z,2024-02-28T17:29:40.004567Z,2145.0,CJNL5D58,125,"English, German, Spanish",20,Female,Mixed,Germany,Germany,Germany,English,DATA_EXPIRED,DATA_EXPIRED
67ce61d04d1cbb8b5bad97158a001e904f6e282e681d4d94e1f8f9ad19bb1fd5,fed278ee625bc8fd01ada76a49f6d6072e64c5f1495a5ad8cb02715de291247b,APPROVED,Not Applicable,2024-02-28T16:54:00.361000Z,2024-02-28T17:37:17.622000Z,2024-02-28T17:37:18.339000Z,2024-02-28T17:37:18.245974Z,2598.0,CJNL5D58,3,"German, English",26,Male,White,Germany,Germany,Germany,German,Yes,Part-Time
7048e7fb4a04ab4fce60bd9d694bfcaaee076c38fe87e9d314308dc43dd38f27,00659c82013ac81c908a9406f74048e2bf145d4dc570f25470cd3002c1cbeeab,APPROVED,Not Applicable,2024-02-28T16:54:00.813000Z,2024-02-28T17:16:42.875000Z,2024-02-28T17:16:43.431000Z,2024-02-28T17:16:43.391056Z,1363.0,CJNL5D58,636,"English, German",27,Male,White,Germany,Germany,Germany,German,Yes,Part-Time
2dee9c8886fc26b7f30c40836667d417874b1174bbbcb313b2d5c125ed8b2f88,b9c965b519e29022b864c43e1506d5aebf7fbf81159aa6fb064ab228caee0646,APPROVED,Not Applicable,2024-02-28T16:54:55.011000Z,2024-02-28T17:31:06.633000Z,2024-02-28T17:31:07.290000Z,2024-02-28T17:31:07.196644Z,2172.0,CJNL5D58,1515,German,32,Male,White,Germany,Germany,Germany,German,DATA_EXPIRED,DATA_EXPIRED
